Probe_ID,Probe_Chr,Probe_Start,Probe_End,Unique_GencodeV36_Name,Unique_UCSC_RefGene_Name,Unique_UCSC_RefGene_Group,UCSC_RefGene_Name,UCSC_RefGene_Group,CoRSIV_Chr,CoRSIV_Start,CoRSIV_End,CoRSIV_ID,EPIC,HM450,ME_ID,SIV_ID,ESS_ID,CoRSIV2019_ID
cg19501996,chr9,113793373.0,113793375.0,,,Intergenic,,Intergenic,chr9,113793200,113793400,9_113793200_113793400,True,False,,,,9_12524
cg09992948,chr9,115591717.0,115591719.0,AL691420.1,,Intergenic,,Intergenic,chr9,115591500,115592000,9_115591500_115592000,True,False,,,,9_12927
cg14135848,chr9,117852121.0,117852123.0,AL160272.1;AL160272.2;AL354754.1,,Intergenic,,Intergenic,chr9,117852000,117852300,9_117852000_117852300,False,True,,,,9_13168
cg21717724,chr9,120842235.0,120842237.0,CUTALP;PSMD5,LOC253039;PSMD5,TSS1500;Body,PSMD5;LOC253039,Body;TSS1500,chr9,120841800,120842300,9_120841800_120842300,True,True,,,,9_13461
cg07025992,chr9,121594733.0,121594735.0,DAB2IP,DAB2IP,Body,DAB2IP,Body,chr9,121594200,121594800,9_121594200_121594800,True,False,,,,9_13644
cg05389237,chr9,122551893.0,122551895.0,AL359636.2;OR1N2,OR1N2,TSS1500,OR1N2,TSS1500,chr9,122551700,122551900,9_122551700_122551900,True,False,,,,9_14028
cg13482309,chr9,122628858.0,122628860.0,AL359636.2;OR1B1,OR1B1,1stExon,OR1B1,1stExon,chr9,122628800,122629000,9_122628800_122629000,True,True,,,,9_14044
cg06828855,chr9,124331566.0,124331568.0,NEK6,NEK6,Body,NEK6;NEK6;NEK6;NEK6;NEK6;NEK6;NEK6,Body;Body;Body;Body;Body;Body;Body,chr9,124331500,124331700,9_124331500_124331700,True,False,,,,9_14413
cg10071929,chr9,128192855.0,128192857.0,CIZ1;DNM1,CIZ1,TSS1500;5'UTR,CIZ1;CIZ1;CIZ1;CIZ1;CIZ1,TSS1500;5'UTR;TSS1500;5'UTR;TSS1500,chr9,128192806,128193206,9_128192855_128193158,True,True,,SIV_chr9_130955135_130955437_CIZ1,,
cg13642260,chr9,128193100.0,128193102.0,CIZ1;DNM1,CIZ1,5'UTR,CIZ1;CIZ1,5'UTR;5'UTR,chr9,128192806,128193206,9_128192855_128193158,True,True,,SIV_chr9_130955135_130955437_CIZ1,,
cg09976142,chr9,128193156.0,128193158.0,CIZ1;DNM1,CIZ1,5'UTR,CIZ1;CIZ1,5'UTR;5'UTR,chr9,128192806,128193206,9_128192855_128193158,True,True,,SIV_chr9_130955135_130955437_CIZ1,,
cg18261043,chr9,129198113.0,129198115.0,AL158151.1;AL158151.3,,Intergenic,,Intergenic,chr9,129198100,129198300,9_129198100_129198300,True,False,,,,9_15931
cg13596787,chr9,129614628.0,129614630.0,C9orf50;NTMT1,C9orf50,Body,C9orf50,Body,chr9,129614500,129614700,9_129614500_129614700,True,True,,,,9_16086
cg01474677,chr9,130710871.0,130710873.0,,,Intergenic,,Intergenic,chr9,130710500,130710900,9_130710500_130710900,True,True,,,,9_16555
cg00303186,chr9,132742774.0,132742776.0,AK8,AK8,Body,AK8,Body,chr9,132742700,132742900,9_132742700_132742900,True,False,,,,9_17336
cg06737740,chr9,133419334.0,133419336.0,ADAMTS13;REXO4,ADAMTS13;REXO4,TSS1500;Body,REXO4;REXO4;REXO4;REXO4;REXO4;REXO4;ADAMTS13,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body,chr9,133419000,133419500,9_133419000_133419500,True,False,,,,9_17640
cg03748951,chr9,133419354.0,133419356.0,ADAMTS13;REXO4,ADAMTS13;REXO4,TSS1500;Body,REXO4;REXO4;REXO4;REXO4;REXO4;REXO4;ADAMTS13,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body,chr9,133419000,133419500,9_133419000_133419500,True,False,,,,9_17640
cg14661185,chr9,133760017.0,133760019.0,,,Intergenic,,Intergenic,chr9,133759200,133760100,9_133759200_133760100,True,False,,,,9_17825
cg13564529,chr9,133957179.0,133957181.0,VAV2,VAV2,Body,VAV2;VAV2,Body;Body,chr9,133957039,133957439,9_133957078_133957400,True,True,ME_GB2015_chr9:136822201-136822400,,,9_17932
cg14706043,chr9,133963460.0,133963462.0,VAV2,VAV2,Body,VAV2;VAV2,Body;Body,chr9,133963300,133963500,9_133963300_133963500,True,False,,,,9_17937
cg00651186,chr9,134421562.0,134421564.0,RXRA,RXRA,Body,RXRA;RXRA;RXRA,Body;Body;Body,chr9,134420800,134421600,9_134420800_134421600,True,False,,,,9_18227
cg13699245,chr9,134593535.0,134593537.0,,,Intergenic,,Intergenic,chr9,134593500,134593700,9_134593500_134593700,True,True,,,,9_18299
cg21172615,chr9,136200255.0,136200257.0,LHX3,LHX3,Body,LHX3;LHX3,Body;Body,chr9,136200100,136201100,9_136200100_136201100,False,True,,,,9_19034
cg08967938,chr9,136200474.0,136200476.0,LHX3,LHX3,Body,LHX3;LHX3,Body;Body,chr9,136200100,136201100,9_136200100_136201100,True,True,,,,9_19034
cg21192468,chr9,136200654.0,136200656.0,LHX3,LHX3,Body,LHX3;LHX3,Body;Body,chr9,136200100,136201100,9_136200100_136201100,True,True,,,,9_19034
cg25952247,chr9,136201026.0,136201028.0,LHX3,LHX3,Body,LHX3;LHX3,Body;Body,chr9,136200100,136201100,9_136200100_136201100,True,True,,,,9_19034
cg14035368,chr9,136364485.0,136364487.0,CARD9;DNLZ,DNLZ;CARD9,TSS1500;Body,CARD9;CARD9;DNLZ,Body;Body;TSS1500,chr9,136364454,136364654,9_136364485_136364623,True,True,,,ESS_chr9_139258938_139259075_DNLZ,
cg18033770,chr9,136364621.0,136364623.0,CARD9;DNLZ,DNLZ;CARD9,TSS1500;Body,CARD9;CARD9;DNLZ,Body;Body;TSS1500,chr9,136364454,136364654,9_136364485_136364623,True,True,,,ESS_chr9_139258938_139259075_DNLZ,
cg22927150,chr9,136688697.0,136688699.0,AGPAT2,AGPAT2,TSS1500,AGPAT2;AGPAT2,TSS1500;TSS1500,chr9,136688600,136688900,9_136688600_136688900,True,False,,,,9_19396
cg14090916,chr9,137150451.0,137150453.0,GRIN1,GRIN1,Body,GRIN1;GRIN1;GRIN1,Body;Body;Body,chr9,137150300,137150700,9_137150300_137150700,True,True,,,,9_19725
cg14567374,chr9,137189895.0,137189897.0,ANAPC2;SSNA1,ANAPC2;SSNA1,TSS1500;Body,ANAPC2;SSNA1,TSS1500;Body,chr9,137189600,137190100,9_137189600_137190100,True,True,,,,9_19758
cg02219116,chr9,137279503.0,137279505.0,TOR4A,C9orf167,Body,C9orf167,Body,chr9,137279462,137279862,9_137279503_137279821,True,True,,,ESS_chr9_140173956_140174273_TOR4A,
cg13754915,chr9,137279819.0,137279821.0,TOR4A,C9orf167,Body,C9orf167,Body,chr9,137279462,137279862,9_137279503_137279821,True,True,,,ESS_chr9_140173956_140174273_TOR4A,
cg13547223,chr9,137348925.0,137348927.0,EXD3,EXD3,Body,EXD3,Body,chr9,137348900,137349100,9_137348900_137349100,True,False,,,,9_19881
cg13279806,chr9,137349005.0,137349007.0,EXD3,EXD3,Body,EXD3,Body,chr9,137348900,137349100,9_137348900_137349100,True,False,,,,9_19881
cg10615711,chr9,137781163.0,137781165.0,AL590627.1;EHMT1,EHMT1,Body,EHMT1;EHMT1,Body;Body,chr9,137781100,137781300,9_137781100_137781300,True,True,,,,9_20076
cg06499415,chr9,138147982.0,138147984.0,,,Intergenic,,Intergenic,chr9,138147600,138148300,9_138147600_138148300,True,True,,,,9_20181
cg13750535,chr9,138148000.0,138148002.0,,,Intergenic,,Intergenic,chr9,138147600,138148300,9_138147600_138148300,False,True,,,,9_20181
cg14598452,chr9,138220690.0,138220692.0,FAM157B,FAM157B,Body,FAM157B,Body,chr9,138220600,138221100,9_138220600_138221100,False,True,,,,9_20210
cg02366642,chr9,138220945.0,138220947.0,FAM157B,FAM157B,Body,FAM157B,Body,chr9,138220600,138221100,9_138220600_138221100,True,True,,,,9_20210
cg16386425,chr10,384002.0,384004.0,DIP2C,DIP2C,Body,DIP2C,Body,chr10,383900,384100,10_383900_384100,True,True,,,,10_94
cg01308737,chr10,384038.0,384040.0,DIP2C,DIP2C,Body,DIP2C,Body,chr10,383900,384100,10_383900_384100,True,True,,,,10_94
cg14918503,chr10,384058.0,384060.0,DIP2C,DIP2C,Body,DIP2C,Body,chr10,383900,384100,10_383900_384100,False,True,,,,10_94
cg26499095,chr10,418101.0,418103.0,DIP2C,DIP2C,Body,DIP2C,Body,chr10,418093,418293,10_418101_418286,True,True,,,ESS_chr10_464042_464226_DIP2C,
cg05528280,chr10,418284.0,418286.0,DIP2C,DIP2C,Body,DIP2C,Body,chr10,418093,418293,10_418101_418286,True,True,,,ESS_chr10_464042_464226_DIP2C,
cg06581033,chr10,720353.0,720355.0,,,Intergenic,,Intergenic,chr10,720300,720500,10_720300_720500,True,True,,,,10_285
cg19901101,chr10,720490.0,720492.0,,,Intergenic,,Intergenic,chr10,720300,720500,10_720300_720500,True,True,,,,10_285
cg25048816,chr10,732278.0,732280.0,,,Intergenic,,Intergenic,chr10,732200,732400,10_732200_732400,True,True,,,,10_290
cg12876012,chr10,783479.0,783481.0,,,Intergenic,,Intergenic,chr10,783400,783900,10_783400_783900,True,True,,,,10_303
cg15764593,chr10,783522.0,783524.0,,,Intergenic,,Intergenic,chr10,783400,783900,10_783400_783900,True,True,,,,10_303
cg02700194,chr10,788437.0,788439.0,,,Intergenic,,Intergenic,chr10,788400,790100,10_788400_790100,True,True,,,,10_310
cg10017260,chr10,788487.0,788489.0,,,Intergenic,,Intergenic,chr10,788400,790100,10_788400_790100,True,True,,,,10_310
cg09361094,chr10,788562.0,788564.0,,,Intergenic,,Intergenic,chr10,788400,790100,10_788400_790100,True,True,,,,10_310
cg10556349,chr10,789129.0,789131.0,,,Intergenic,,Intergenic,chr10,788400,790100,10_788400_790100,True,True,,,,10_310
cg20503657,chr10,789564.0,789566.0,,,Intergenic,,Intergenic,chr10,788400,790100,10_788400_790100,True,True,,,,10_310
cg26597838,chr10,789674.0,789676.0,,,Intergenic,,Intergenic,chr10,788400,790100,10_788400_790100,False,True,,,,10_310
cg04805285,chr10,1023112.0,1023114.0,IDI2;IDI2-AS1,IDI2;IDI2-AS1,Body,IDI2;IDI2-AS1;IDI2-AS1;IDI2-AS1;IDI2-AS1,Body;Body;Body;Body;Body,chr10,1023000,1023400,10_1023000_1023400,True,False,,,,10_381
cg11766676,chr10,1460285.0,1460287.0,ADARB2,ADARB2,Body,ADARB2,Body,chr10,1460000,1460400,10_1460000_1460400,True,True,,,,10_524
cg18171855,chr10,2501281.0,2501283.0,AL713851.1;LINC02645,,Intergenic,,Intergenic,chr10,2501276,2501576,10_2501281_2501572,True,True,,,ESS_chr10_2543474_2543764_,
cg05625103,chr10,2501320.0,2501322.0,AL713851.1;LINC02645,,Intergenic,,Intergenic,chr10,2501276,2501576,10_2501281_2501572,False,True,,,ESS_chr10_2543474_2543764_,
cg15501526,chr10,2501570.0,2501572.0,AL713851.1;LINC02645,,Intergenic,,Intergenic,chr10,2501276,2501576,10_2501281_2501572,True,True,,,ESS_chr10_2543474_2543764_,
cg01477942,chr10,2935829.0,2935831.0,AC026396.1,,Intergenic,,Intergenic,chr10,2935788,2936288,10_2935829_2936247,False,True,,SIV_chr10_2978022_2978439_,,
cg11540016,chr10,2935933.0,2935935.0,AC026396.1,,Intergenic,,Intergenic,chr10,2935788,2936288,10_2935829_2936247,True,True,,SIV_chr10_2978022_2978439_,,
cg19766591,chr10,2935997.0,2935999.0,AC026396.1,,Intergenic,,Intergenic,chr10,2935788,2936288,10_2935829_2936247,True,True,,SIV_chr10_2978022_2978439_,,
cg03961510,chr10,2936245.0,2936247.0,AC026396.1,,Intergenic,,Intergenic,chr10,2935788,2936288,10_2935829_2936247,True,True,,SIV_chr10_2978022_2978439_,,
cg16397968,chr10,3122547.0,3122549.0,PFKP,PFKP,Body,PFKP,Body,chr10,3122500,3122700,10_3122500_3122700,True,True,,,,10_908
cg26769838,chr10,3122651.0,3122653.0,PFKP,PFKP,Body,PFKP,Body,chr10,3122500,3122700,10_3122500_3122700,True,True,,,,10_908
cg24984350,chr10,3128107.0,3128109.0,PFKP,PFKP,Body,PFKP;PFKP,Body;Body,chr10,3128000,3128200,10_3128000_3128200,True,False,,,,10_918
cg18912160,chr10,3238881.0,3238883.0,LINC02668,,Intergenic,,Intergenic,chr10,3238700,3238900,10_3238700_3238900,True,True,,,,10_956
cg12890133,chr10,3330924.0,3330926.0,,LOC105376360,Body,LOC105376360,Body,chr10,3330800,3331000,10_3330800_3331000,True,False,,,,10_973
cg01600968,chr10,7587824.0,7587826.0,ITIH5,ITIH5,Body,ITIH5;ITIH5;ITIH5,Body;Body;Body,chr10,7587800,7588000,10_7587800_7588000,True,False,,,,10_1961
cg00614503,chr10,11075500.0,11075502.0,CELF2;CELF2-AS2,CUGBP2,Body,CUGBP2;CUGBP2,Body;Body,chr10,11075500,11075800,10_11075500_11075800,True,True,,,,10_2448
cg19958736,chr10,12957549.0,12957551.0,AL353586.1;CCDC3,CCDC3,Body,CCDC3,Body,chr10,12957400,12957700,10_12957400_12957700,True,True,,,,10_2972
cg24284539,chr10,12957598.0,12957600.0,AL353586.1;CCDC3,CCDC3,Body,CCDC3,Body,chr10,12957400,12957700,10_12957400_12957700,True,True,,,,10_2972
cg00236261,chr10,12957617.0,12957619.0,AL353586.1;CCDC3,CCDC3,Body,CCDC3,Body,chr10,12957400,12957700,10_12957400_12957700,True,True,,,,10_2972
cg15690985,chr10,14974559.0,14974561.0,MEIG1,,Intergenic,,Intergenic,chr10,14974250,14974650,10_14974300_14974601,True,True,ME_GB2015_chr10:15016401-15016600,,,10_3409
cg00964333,chr10,14996045.0,14996047.0,,,Intergenic,,Intergenic,chr10,14995800,14996800,10_14995800_14996800,True,True,,,,10_3417
cg16345366,chr10,14996146.0,14996148.0,,,Intergenic,,Intergenic,chr10,14995800,14996800,10_14995800_14996800,True,True,,,,10_3417
cg23997132,chr10,14996349.0,14996351.0,,,Intergenic,,Intergenic,chr10,14995800,14996800,10_14995800_14996800,True,True,,,,10_3417
cg16440591,chr10,19489076.0,19489078.0,HMGN1P20;MALRD1,MALRD1,Body,MALRD1,Body,chr10,19488900,19489300,10_19488900_19489300,True,False,,,,10_4125
cg17177536,chr10,19489078.0,19489080.0,HMGN1P20;MALRD1,,Intergenic,,Intergenic,chr10,19488900,19489300,10_19488900_19489300,True,True,,,,10_4125
cg21986568,chr10,21475516.0,21475518.0,,,Intergenic,,Intergenic,chr10,21475500,21475700,10_21475500_21475700,True,False,,,,10_4373
cg23656959,chr10,27243253.0,27243255.0,ACBD5;AL160291.1,ACBD5,TSS1500,ACBD5;ACBD5;ACBD5,TSS1500;TSS1500;TSS1500,chr10,27243200,27243600,10_27243200_27243600,True,False,,,,10_5237
cg14240646,chr10,27243315.0,27243317.0,ACBD5;AL160291.1,ACBD5,TSS1500,ACBD5;ACBD5,TSS1500;TSS1500,chr10,27243200,27243600,10_27243200_27243600,True,True,,,,10_5237
cg15469871,chr10,27252488.0,27252490.0,LRRC37A6P,LOC387646,TSS200,LOC387646,TSS200,chr10,27252443,27252743,10_27252488_27252698,True,True,,SIV_chr10_27541418_27541627_LRRC37A6P,,
cg03848129,chr10,27252696.0,27252698.0,LRRC37A6P,LOC387646,TSS1500,LOC387646,TSS1500,chr10,27252443,27252743,10_27252488_27252698,True,True,,SIV_chr10_27541418_27541627_LRRC37A6P,,
cg13458005,chr10,27413379.0,27413381.0,PTCHD3,PTCHD3,1stExon,PTCHD3,1stExon,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg18669948,chr10,27413598.0,27413600.0,PTCHD3,PTCHD3,1stExon,PTCHD3,1stExon,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg02402587,chr10,27413844.0,27413846.0,PTCHD3,PTCHD3,1stExon,PTCHD3,1stExon,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg27363617,chr10,27414317.0,27414319.0,PTCHD3,PTCHD3,1stExon;5'UTR,PTCHD3;PTCHD3,1stExon;5'UTR,chr10,27413200,27414500,10_27413200_27414500,False,True,,,,10_5267
cg00650361,chr10,27414359.0,27414361.0,PTCHD3,PTCHD3,1stExon;5'UTR,PTCHD3;PTCHD3,1stExon;5'UTR,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg02933909,chr10,27414399.0,27414401.0,PTCHD3,PTCHD3,TSS200,PTCHD3,TSS200,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg00632657,chr10,27414406.0,27414408.0,PTCHD3,PTCHD3,TSS200,PTCHD3,TSS200,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg14174317,chr10,27414432.0,27414434.0,PTCHD3,PTCHD3,TSS200,PTCHD3,TSS200,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg15283904,chr10,27414447.0,27414449.0,PTCHD3,PTCHD3,TSS200,PTCHD3,TSS200,chr10,27413200,27414500,10_27413200_27414500,True,True,,,,10_5267
cg18205516,chr10,29517691.0,29517693.0,SVIL,SVIL,Body,SVIL;SVIL,Body;Body,chr10,29517300,29517700,10_29517300_29517700,True,False,,,,10_5645
cg25804357,chr10,29545333.0,29545335.0,MIR604;SVIL,MIR604;SVIL,TSS1500;Body,MIR604;SVIL;SVIL,TSS1500;Body;Body,chr10,29545300,29545600,10_29545300_29545600,True,True,,,,10_5664
cg12329853,chr10,29545336.0,29545338.0,MIR604;SVIL,MIR604;SVIL,TSS1500;Body,MIR604;SVIL;SVIL,TSS1500;Body;Body,chr10,29545300,29545600,10_29545300_29545600,True,True,,,,10_5664
cg03029551,chr10,29545593.0,29545595.0,MIR604;SVIL,MIR604;SVIL,TSS1500;Body,MIR604;SVIL;SVIL,TSS1500;Body;Body,chr10,29545300,29545600,10_29545300_29545600,True,True,,,,10_5664
cg06624613,chr10,29582934.0,29582936.0,SVIL,SVIL,5'UTR,SVIL;SVIL,5'UTR;5'UTR,chr10,29582800,29583100,10_29582800_29583100,True,False,,,,10_5680
cg20073153,chr10,29949885.0,29949887.0,,,Intergenic,,Intergenic,chr10,29949800,29950300,10_29949800_29950300,True,True,,,,10_5789
cg05055489,chr10,29952517.0,29952519.0,,,Intergenic,,Intergenic,chr10,29952500,29952800,10_29952500_29952800,True,False,,,,10_5791
cg20673407,chr10,30752009.0,30752011.0,,,Intergenic,,Intergenic,chr10,30751500,30752200,10_30751500_30752200,True,False,,,,10_5954
cg18089728,chr10,34690937.0,34690939.0,PARD3,PARD3,Body,PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,chr10,34690900,34691100,10_34690900_34691100,True,False,,,,10_6555
cg01347035,chr10,42111745.0,42111747.0,,,Intergenic,,Intergenic,chr10,42111700,42113400,10_42111700_42113400,True,True,,,,10_7380
cg10963440,chr10,42112246.0,42112248.0,,,Intergenic,,Intergenic,chr10,42111700,42113400,10_42111700_42113400,False,True,,,,10_7380
cg09266080,chr10,42113300.0,42113302.0,,,Intergenic,,Intergenic,chr10,42111700,42113400,10_42111700_42113400,True,True,,,,10_7380
cg24527560,chr10,42368059.0,42368061.0,BX322639.1,LOC441666,TSS200,LOC441666,TSS200,chr10,42368003,42368203,10_42368059_42368147,True,True,,,ESS_chr10_42863508_42863595_LOC441666,
cg24598948,chr10,42368090.0,42368092.0,BX322639.1,LOC441666,TSS200,LOC441666,TSS200,chr10,42368003,42368203,10_42368059_42368147,True,True,,,ESS_chr10_42863508_42863595_LOC441666,
cg24714864,chr10,42368101.0,42368103.0,BX322639.1,LOC441666,TSS200,LOC441666,TSS200,chr10,42368003,42368203,10_42368059_42368147,True,True,,,ESS_chr10_42863508_42863595_LOC441666,
cg01485177,chr10,42368145.0,42368147.0,BX322639.1,LOC441666,TSS200,LOC441666,TSS200,chr10,42368003,42368203,10_42368059_42368147,True,True,,,ESS_chr10_42863508_42863595_LOC441666,
cg10581256,chr10,42638243.0,42638245.0,AL022345.4;ZNF33B,ZNF33B,5'UTR,ZNF33B,5'UTR,chr10,42638199,42638899,10_42638243_42638855,False,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg14236862,chr10,42638486.0,42638488.0,AL022345.4;ZNF33B,ZNF33B,1stExon;5'UTR,ZNF33B;ZNF33B,5'UTR;1stExon,chr10,42638199,42638899,10_42638243_42638855,True,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg16094832,chr10,42638530.0,42638532.0,AL022345.4;ZNF33B,ZNF33B,1stExon;5'UTR,ZNF33B;ZNF33B,5'UTR;1stExon,chr10,42638199,42638899,10_42638243_42638855,False,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg03180457,chr10,42638545.0,42638547.0,AL022345.4;ZNF33B,ZNF33B,TSS200,ZNF33B,TSS200,chr10,42638199,42638899,10_42638243_42638855,True,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg18403995,chr10,42638589.0,42638591.0,AL022345.4;ZNF33B,ZNF33B,TSS200,ZNF33B,TSS200,chr10,42638199,42638899,10_42638243_42638855,False,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg17591832,chr10,42638617.0,42638619.0,AL022345.4;ZNF33B,ZNF33B,TSS200,ZNF33B,TSS200,chr10,42638199,42638899,10_42638243_42638855,True,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg13222854,chr10,42638642.0,42638644.0,AL022345.4;ZNF33B,ZNF33B,1stExon;Body;5'UTR,ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B,5'UTR;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;5'UTR;Body;Body;Body;Body;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,chr10,42638199,42638899,10_42638243_42638855,True,False,,SIV_chr10_43133692_43134303_ZNF33B,,
cg24494556,chr10,42638651.0,42638653.0,AL022345.4;ZNF33B,ZNF33B,TSS200,ZNF33B,TSS200,chr10,42638199,42638899,10_42638243_42638855,True,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg18601299,chr10,42638768.0,42638770.0,AL022345.4;ZNF33B,ZNF33B,1stExon;Body;5'UTR,ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B;ZNF33B,5'UTR;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;5'UTR;Body;Body;Body;Body;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,chr10,42638199,42638899,10_42638243_42638855,True,False,,SIV_chr10_43133692_43134303_ZNF33B,,
cg13590978,chr10,42638785.0,42638787.0,AL022345.4;ZNF33B,ZNF33B,TSS1500,ZNF33B,TSS1500,chr10,42638199,42638899,10_42638243_42638855,True,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg10001458,chr10,42638853.0,42638855.0,AL022345.4;ZNF33B,ZNF33B,TSS1500,ZNF33B,TSS1500,chr10,42638199,42638899,10_42638243_42638855,True,True,,SIV_chr10_43133692_43134303_ZNF33B,,
cg26132114,chr10,43728485.0,43728487.0,SPRING1P1,,Intergenic,,Intergenic,chr10,43728426,43728626,10_43728485_43728567,True,True,,,ESS_chr10_44223934_44224015_,
cg24530234,chr10,43728565.0,43728567.0,SPRING1P1,,Intergenic,,Intergenic,chr10,43728426,43728626,10_43728485_43728567,True,True,,,ESS_chr10_44223934_44224015_,
cg14514454,chr10,43903620.0,43903622.0,LINC02659,,Intergenic,,Intergenic,chr10,43903400,43903700,10_43903400_43903700,True,False,,,,10_7770
cg27150114,chr10,46051221.0,46051223.0,,TIMM23B,Body,TIMM23B;TIMM23B;TIMM23B,Body;Body;Body,chr10,46050900,46051600,10_46050900_46051600,True,False,,,,10_8135
cg00252455,chr10,46217721.0,46217723.0,,,Intergenic,,Intergenic,chr10,46217600,46217800,10_46217600_46217800,True,False,,,,10_8154
cg13978841,chr10,46273511.0,46273513.0,ANTXRLP1,,Intergenic,,Intergenic,chr10,46273300,46273600,10_46273300_46273600,True,False,,,,10_8168
cg15708298,chr10,46273585.0,46273587.0,ANTXRLP1,,Intergenic,,Intergenic,chr10,46273300,46273600,10_46273300_46273600,True,False,,,,10_8168
cg27009374,chr10,46284059.0,46284061.0,,,Intergenic,,Intergenic,chr10,46283800,46284300,10_46283800_46284300,True,False,,,,10_8173
cg02562448,chr10,49408623.0,49408625.0,,,Intergenic,,Intergenic,chr10,49408600,49408900,10_49408600_49408900,True,False,,,,10_8680
cg11528086,chr10,69886825.0,69886827.0,COL13A1,COL13A1,Body,COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1,Body;Body;Body;Body;Body;Body,chr10,69886772,69887272,10_69886800_69887244,True,False,ME_GB2015_chr10:71646801-71647000,,,10_10927
cg17296678,chr10,69956752.0,69956754.0,COL13A1,COL13A1,Body,COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1,Body;Body;Body;Body;Body;Body,chr10,69956700,69957000,10_69956700_69957000,True,False,,,,10_10955
cg09515862,chr10,69956918.0,69956920.0,COL13A1,COL13A1,Body,COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1,Body;Body;Body;Body;Body;Body,chr10,69956700,69957000,10_69956700_69957000,True,False,,,,10_10955
cg04304802,chr10,71740207.0,71740209.0,CDH23,CDH23,Body,CDH23,Body,chr10,71740100,71740500,10_71740100_71740500,True,True,,,,10_11479
cg16677969,chr10,83917802.0,83917804.0,,,Intergenic,,Intergenic,chr10,83917500,83918000,10_83917500_83918000,True,False,,,,10_13619
